File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:07-nw:200-ml:14-0.trace,tree-suf,G(p),?u1(p),28.91,G(p),2,TRUE
f:01-nw:100-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),3.51,G(!(p)),3,TRUE
f:06-nw:200-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",135.04,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",0.49,"G(->(q,G(p)))",5,TRUE
f:03-nw:200-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",34.56,"G(->(q,G(!(p))))",4,TRUE
f:03-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",28.91,"G(->(q,G(!(p))))",4,TRUE
f:09-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",364.99,"G(->(q,G(p)))",5,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",13.30,"G(->(q,G(!(p))))",4,TRUE
f:05-nw:200-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",18.60,"|(G(q),F(&(p,F(q))))",7,TRUE
f:08-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",34.67,"->(F(q),U(p,q))",5,TRUE
f:06-nw:200-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",69.10,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:010-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",0.81,"->(F(q),U(p,q))",5,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",10.31,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",3.21,"|(G(q),F(&(p,F(q))))",7,TRUE
f:05-nw:025-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",1.71,"|(G(q),F(&(p,F(q))))",7,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",153.27,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:025-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",4.65,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",10.45,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:03-nw:050-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",8.46,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",0.58,"G(->(q,G(p)))",5,TRUE
f:05-nw:010-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",2.06,"|(G(p),F(&(p,F(q))))",7,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",4.53,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:400-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",168.17,"->(F(q),U(p,q))",6,TRUE
f:09-nw:400-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",181.20,"G(->(q,G(p)))",4,TRUE
f:01-nw:050-ml:14-0.trace,tree-suf,G(!(p)),G(!(?1)),2.27,G(!(p)),3,TRUE
f:04-nw:050-ml:06-0.trace,tree-suf,F(p),F(?1),0.42,F(p),2,TRUE
f:06-nw:400-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",190.50,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:100-ml:06-0.trace,tree-suf-bmc,F(p),?u1(p),1.35,F(p),2,TRUE
f:05-nw:400-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",81.08,"|(!(F(p)),F(&(p,F(q))))",7,TRUE
f:09-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",96.12,"G(->(q,G(p)))",5,TRUE
f:07-nw:100-ml:10-0.trace,tree-suf-bmc,G(p),G(?1),2.63,G(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",7.96,"->(F(q),&(!(p),q))",7,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),11.72,G(!(p)),3,TRUE
f:07-nw:100-ml:14-0.trace,tree-suf,G(p),?u1(p),9.61,G(p),2,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf-bmc,G(p),?u1(p),0.28,G(p),2,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",47.71,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf-bmc,F(p),F(?1),0.10,F(p),2,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",16.10,"G(->(q,!(F(p))))",4,TRUE
f:08-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",18.29,"->(F(q),U(p,q))",6,TRUE
f:04-nw:400-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),95.30,F(p),2,TRUE
f:05-nw:100-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",38.13,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),12.73,G(!(p)),3,TRUE
f:05-nw:100-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",21.39,"|(G(p),F(&(p,F(q))))",7,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",113.65,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:200-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",32.48,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:07-nw:200-ml:06-0.trace,tree-suf,G(p),G(?1),4.12,G(p),2,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",17.96,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:200-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",144.07,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),1.88,F(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-suf,F(p),?u1(p),4.00,F(p),2,TRUE
f:04-nw:025-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),0.60,F(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-suf-bmc,F(p),?u1(p),3.60,F(p),2,TRUE
f:06-nw:400-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",71.49,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf-bmc,G(p),G(?1),1.21,G(p),2,TRUE
f:05-nw:400-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",215.95,"|(!(F(p)),F(&(p,F(q))))",7,TRUE
f:05-nw:400-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",263.87,"|(G(!(p)),F(&(p,F(q))))",7,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",3.08,"->(F(q),U(p,q))",5,TRUE
f:02-nw:010-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",1.92,"->(F(q),U(!(p),q))",6,TRUE
f:01-nw:025-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),0.45,G(!(p)),3,TRUE
f:03-nw:010-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.75,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:050-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.48,"G(->(q,G(p)))",5,TRUE
f:06-nw:010-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",2.74,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:400-ml:10-0.trace,tree-suf,F(p),?u1(p),49.09,F(p),2,TRUE
f:05-nw:050-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",7.56,"|(G(p),F(&(p,F(q))))",7,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",3.45,"|(G(p),F(&(p,F(q))))",7,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",52.76,"->(F(q),U(!(p),q))",7,TRUE
f:02-nw:025-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",10.80,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:010-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.06,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:07-nw:025-ml:06-0.trace,tree-suf,G(p),G(?1),0.17,G(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf,G(p),?u1(p),103.32,G(p),2,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf,F(p),F(?1),0.10,F(p),2,TRUE
f:06-nw:025-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",3.10,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:400-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",473.19,"G(&(p,->(!(q),U(!(q),F(r)))))",10,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf,G(!(p)),G(!(?1)),0.37,G(!(p)),3,TRUE
f:06-nw:025-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",2.68,"G(&(p,|(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:03-nw:400-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",87.04,"G(->(q,G(!(p))))",4,TRUE
f:06-nw:050-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",4.92,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.28,"G(->(q,G(!(p))))",6,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),1.10,G(p),2,TRUE
f:07-nw:050-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),2.59,G(p),2,TRUE
f:08-nw:100-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",26.93,"->(F(q),&(p,q))",6,TRUE
f:01-nw:200-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),4.63,G(!(p)),3,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",19.99,"G(->(q,G(p)))",4,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",52.56,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",57.30,"->(F(q),U(p,q))",6,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",32.46,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),96.60,G(p),2,TRUE
f:07-nw:010-ml:06-0.trace,tree-suf-bmc,G(p),?u1(p),0.15,G(p),2,TRUE
f:04-nw:010-ml:10-0.trace,tree-suf-bmc,F(p),F(?1),0.14,F(p),2,TRUE
f:06-nw:010-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.46,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:025-ml:10-0.trace,tree-suf,F(p),?u1(p),0.87,F(p),2,TRUE
f:08-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",7.75,"->(F(q),&(p,q))",6,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",7.42,"G(->(q,p))",4,TRUE
f:02-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",136.80,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",3.33,"->(F(q),&(p,q))",6,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),44.62,G(!(p)),3,TRUE
f:08-nw:050-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",24.70,"->(F(q),&(p,q))",6,TRUE
f:01-nw:400-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),15.04,G(!(p)),3,TRUE
f:03-nw:100-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",16.90,"G(->(q,G(!(p))))",6,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf,G(p),?u1(p),0.35,G(p),2,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",4.38,"|(G(p),F(&(p,F(q))))",7,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),0.48,G(!(p)),3,TRUE
f:01-nw:025-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),0.35,G(!(p)),3,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),0.59,G(!(p)),3,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",16.43,"G(->(q,G(p)))",4,TRUE
f:07-nw:200-ml:14-0.trace,tree-suf-bmc,G(p),?u1(p),27.05,G(p),2,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",7.03,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",145.44,"->(F(q),U(p,q))",6,TRUE
f:02-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",3.36,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",388.13,"G(->(q,G(!(p))))",6,TRUE
f:03-nw:025-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",3.77,"G(->(q,G(!(p))))",4,TRUE
f:01-nw:010-ml:06-0.trace,tree-suf,G(!(p)),?u1(!(p)),0.19,G(!(p)),3,TRUE
f:06-nw:025-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",8.25,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:06-nw:400-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",61.31,"G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",13,NA
f:04-nw:010-ml:14-0.trace,tree-suf,F(p),?u1(p),0.55,F(p),2,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf,G(p),?u1(p),1.43,G(p),2,TRUE
f:07-nw:400-ml:06-0.trace,tree-suf,G(p),G(?1),15.61,G(p),2,TRUE
f:05-nw:010-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",3.13,"|(G(q),F(&(p,F(q))))",7,TRUE
f:02-nw:400-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",349.57,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:025-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",1.76,"->(F(q),&(!(p),q))",7,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",52.16,"|(G(p),F(&(p,F(q))))",7,TRUE
f:06-nw:200-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",27.15,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:09-nw:010-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",1.12,"G(->(q,G(p)))",5,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",73.90,"->(F(q),U(p,q))",6,TRUE
f:09-nw:200-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",56.05,"G(->(q,G(p)))",4,TRUE
f:01-nw:100-ml:14-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),6.71,G(!(p)),3,TRUE
f:03-nw:010-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",1.39,"G(->(q,!(p)))",4,TRUE
