File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:08-nw:100-ml:06-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",14.04,"->(F(q),&(p,q))",5,TRUE
f:02-nw:010-ml:10-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",2.53,"->(F(q),&(!(p),q))",6,TRUE
f:04-nw:100-ml:14-0.trace,tree-suf-bmc,F(p),?u1(?1),8.36,F(p),2,TRUE
f:02-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",2.12,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:200-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",382.59,"G(&(p,->(!(q),->(X(q),r))))",7,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf,F(p),?u1(p),3.73,F(p),2,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",50.32,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",3.10,"->(F(q),&(p,q))",6,TRUE
f:08-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",1.47,"->(F(q),U(p,q))",6,TRUE
f:06-nw:010-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",10.31,"G(&(p,->(!(q),U(->(q,r),r))))",7,TRUE
f:08-nw:200-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",37.67,"->(F(q),U(p,q))",6,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf,G(!(p)),?u1(!(p)),0.81,G(!(p)),3,TRUE
f:09-nw:025-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",1.41,"G(->(q,p))",4,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",5.85,"->(F(q),&(p,q))",6,TRUE
f:05-nw:050-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",20.08,"|(G(q),F(&(p,F(q))))",7,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.69,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),51.56,G(!(p)),3,TRUE
f:09-nw:200-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",113.49,"G(->(q,G(p)))",4,TRUE
f:05-nw:100-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",8.75,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:025-ml:14-0.trace,tree-bmc,G(p),?u1(?1),1.56,G(p),2,TRUE
f:03-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",0.71,"G(->(q,!(p)))",4,TRUE
f:07-nw:400-ml:10-0.trace,tree-suf-bmc,G(p),?u1(?1),44.75,G(p),2,TRUE
f:03-nw:025-ml:10-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?1))",15.18,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:400-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",822.29,"G(&(p,->(!(q),U(!(q),r))))",7,TRUE
f:05-nw:100-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",7.05,"U(p,F(&(p,F(q))))",7,TRUE
f:02-nw:025-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",2.46,"->(F(q),&(!(p),q))",6,TRUE
f:06-nw:100-ml:10-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",23.87,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:01-nw:010-ml:06-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),0.27,G(!(p)),3,TRUE
f:08-nw:200-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",123.43,"->(F(q),U(p,q))",5,TRUE
f:03-nw:400-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",630.21,"G(->(q,G(!(p))))",4,TRUE
f:07-nw:200-ml:10-0.trace,tree-suf,G(p),?u1(?1),13.72,G(p),2,TRUE
f:04-nw:010-ml:14-0.trace,tree-bmc,F(p),?u1(?1),0.47,F(p),2,TRUE
f:08-nw:200-ml:06-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",29.06,"->(F(q),U(p,q))",5,TRUE
f:06-nw:400-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",98.11,"G(&(p,->(!(q),F(r))))",7,TRUE
f:09-nw:050-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",3.91,"G(->(q,p))",4,TRUE
f:03-nw:010-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",0.81,"G(->(q,!(p)))",4,TRUE
f:01-nw:025-ml:06-0.trace,tree-bmc,G(!(p)),?u1(!(p)),0.51,G(!(p)),3,TRUE
f:03-nw:100-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",40.76,"G(->(q,G(!(p))))",6,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",63.64,"|(G(q),F(&(p,F(q))))",7,TRUE
f:01-nw:400-ml:14-0.trace,tree-bmc,G(!(p)),G(!(?1)),120.14,G(!(p)),3,TRUE
f:06-nw:010-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.48,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:04-nw:400-ml:06-0.trace,tree-bmc,F(p),F(?1),43.66,F(p),2,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",36.41,"->(F(q),&(!(p),q))",7,TRUE
f:06-nw:100-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",13.92,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:050-ml:06-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",4.75,"->(F(q),&(p,q))",6,TRUE
f:04-nw:025-ml:14-0.trace,tree-bmc,F(p),?u1(p),0.91,F(p),2,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",11.25,"G(->(q,G(p)))",5,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",505.36,"G(->(q,!(F(p))))",4,TRUE
f:07-nw:010-ml:14-0.trace,tree-bmc,G(p),?u1(p),0.43,G(p),2,TRUE
f:09-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",4.60,"G(->(q,G(p)))",5,TRUE
f:05-nw:400-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",33.24,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:025-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",6.65,"|(G(p),F(&(p,F(q))))",7,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf,G(p),G(?1),1.33,G(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree,F(p),?u1(p),3.08,F(p),2,TRUE
f:02-nw:010-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",0.72,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:050-ml:10-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",6.52,"->(F(q),&(p,q))",6,TRUE
f:09-nw:050-ml:14-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?1))",11.70,"G(->(q,p))",4,TRUE
f:04-nw:200-ml:10-0.trace,tree-suf,F(p),?u1(p),15.53,F(p),2,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",57.02,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",25.14,"->(F(q),U(!(p),q))",7,TRUE
f:06-nw:025-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",2.59,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:02-nw:400-ml:10-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",183.72,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:10-0.trace,tree,G(p),G(?1),0.58,G(p),2,TRUE
f:04-nw:010-ml:10-0.trace,tree-bmc,F(p),?u1(p),0.32,F(p),2,TRUE
f:09-nw:010-ml:14-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.21,"G(->(q,G(p)))",5,TRUE
f:07-nw:200-ml:14-0.trace,tree-suf,G(p),?u1(p),31.62,G(p),2,TRUE
f:01-nw:100-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),3.80,G(!(p)),3,TRUE
f:03-nw:400-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",44.71,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:200-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",136.49,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:02-nw:400-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",157.27,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:10-0.trace,tree-bmc,G(p),?u1(p),0.71,G(p),2,TRUE
f:07-nw:025-ml:10-0.trace,tree-suf-bmc,G(p),?u1(?1),0.64,G(p),2,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",0.53,"G(->(q,G(p)))",5,TRUE
f:03-nw:200-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",40.19,"G(->(q,G(!(p))))",4,TRUE
f:07-nw:050-ml:10-0.trace,tree-suf-bmc,G(p),?u1(?1),1.33,G(p),2,TRUE
f:08-nw:010-ml:06-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",1.23,"->(F(q),U(p,q))",5,TRUE
f:02-nw:100-ml:10-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",33.68,"->(F(q),&(!(p),q))",6,TRUE
f:05-nw:010-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",1.61,"|(G(p),F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",26.90,"G(->(q,G(!(p))))",4,TRUE
f:09-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",375.02,"G(->(q,G(p)))",5,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",12.69,"G(->(q,G(!(p))))",4,TRUE
f:04-nw:200-ml:14-0.trace,tree-suf,F(p),?u1(?1),32.11,F(p),2,TRUE
f:05-nw:025-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",6.92,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:050-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",16.80,"->(F(q),U(p,q))",5,TRUE
f:05-nw:200-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",20.72,"|(G(q),F(&(p,F(q))))",7,TRUE
f:01-nw:200-ml:06-0.trace,tree-suf,G(!(p)),?u1(!(?1)),5.64,G(!(p)),3,TRUE
f:07-nw:010-ml:10-0.trace,tree-bmc,G(p),?u1(?1),0.37,G(p),2,TRUE
f:04-nw:025-ml:10-0.trace,tree-bmc,F(p),?u1(?1),0.92,F(p),2,TRUE
f:03-nw:100-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",269.26,"G(->(q,!(|(X(F(p)),p))))",4,TRUE
f:08-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",34.64,"->(F(q),U(p,q))",5,TRUE
f:06-nw:200-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",70.77,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:200-ml:06-0.trace,tree,F(p),?u1(?1),14.29,F(p),2,TRUE
f:07-nw:050-ml:14-0.trace,tree,G(p),?u1(p),2.81,G(p),2,TRUE
f:08-nw:400-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",312.27,"->(F(q),U(p,q))",5,TRUE
f:09-nw:025-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",1.86,"G(->(q,G(p)))",4,TRUE
f:05-nw:200-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",111.21,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:400-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,?b1(p,q))",372.40,"->(F(q),U(p,q))",5,TRUE
f:06-nw:050-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",4.56,"G(&(p,->(!(q),p)))",7,TRUE
f:07-nw:200-ml:10-0.trace,tree-suf-bmc,G(p),?u1(?1),12.18,G(p),2,TRUE
f:01-nw:010-ml:14-0.trace,tree,G(!(p)),?u1(!(p)),0.65,G(!(p)),3,TRUE
f:05-nw:050-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",22.11,"|(G(p),F(&(p,F(q))))",7,TRUE
f:08-nw:010-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",0.83,"->(F(q),U(p,q))",5,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",27.03,"->(U(->(q,q),q),U(!(p),q))",6,TRUE
f:08-nw:100-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",19.95,"->(F(q),U(p,q))",6,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",3.77,"|(G(q),F(&(p,F(q))))",7,TRUE
f:05-nw:025-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",1.83,"|(G(q),F(&(p,F(q))))",7,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",166.12,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:025-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",5.02,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:010-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",0.85,"->(F(q),U(p,q))",5,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",10.39,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:08-nw:400-ml:10-0.trace,tree,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",81.47,"->(F(q),U(p,q))",6,TRUE
f:07-nw:200-ml:14-0.trace,tree,G(p),G(?1),32.52,G(p),2,TRUE
f:03-nw:050-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",8.27,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",0.57,"G(->(q,G(p)))",5,TRUE
f:09-nw:100-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",38.10,"G(->(q,G(p)))",4,TRUE
f:03-nw:010-ml:14-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",2.70,"G(->(q,!(p)))",4,TRUE
f:05-nw:010-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",2.18,"|(G(p),F(&(p,F(q))))",7,TRUE
f:09-nw:200-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",10.94,"G(->(q,G(p)))",5,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",5.58,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:100-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",66.83,"G(->(q,!(F(p))))",4,TRUE
f:04-nw:010-ml:06-0.trace,tree,F(p),F(?1),0.15,F(p),2,TRUE
f:09-nw:400-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",195.22,"G(->(q,G(p)))",4,TRUE
f:01-nw:050-ml:14-0.trace,tree-suf,G(!(p)),G(!(?1)),2.52,G(!(p)),3,TRUE
f:02-nw:050-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",5.48,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:050-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",15.93,"->(F(q),&(p,q))",5,TRUE
f:08-nw:025-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",6.91,"->(F(q),&(p,q))",5,TRUE
f:08-nw:200-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",26.80,"->(F(q),U(p,q))",5,TRUE
f:04-nw:050-ml:06-0.trace,tree-suf,F(p),F(?1),0.48,F(p),2,TRUE
f:06-nw:010-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",1.44,"G(&(p,|(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:400-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",198.43,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:100-ml:06-0.trace,tree-suf-bmc,F(p),?u1(p),1.57,F(p),2,TRUE
f:03-nw:050-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",121.99,"G(->(q,&(!(p),X(!(p)))))",4,TRUE
f:02-nw:200-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",19.95,"->(F(q),U(!(p),q))",7,TRUE
f:06-nw:050-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",4.02,"G(&(p,->(!(q),p)))",7,TRUE
f:01-nw:050-ml:14-0.trace,tree,G(!(p)),?u1(!(?1)),4.72,G(!(p)),3,TRUE
f:07-nw:010-ml:14-0.trace,tree,G(p),?u1(?1),0.68,G(p),2,TRUE
f:03-nw:200-ml:14-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?1))",285.45,"G(->(q,G(!(p))))",4,TRUE
f:08-nw:100-ml:10-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",25.81,"->(F(q),&(p,q))",5,TRUE
f:05-nw:400-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",96.87,"|(!(F(p)),F(&(p,F(q))))",7,TRUE
f:01-nw:010-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),0.30,G(!(p)),3,TRUE
f:09-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",102.90,"G(->(q,G(p)))",5,TRUE
f:07-nw:100-ml:10-0.trace,tree-suf-bmc,G(p),G(?1),2.82,G(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",9.82,"->(F(q),&(!(p),q))",7,TRUE
f:02-nw:010-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",2.10,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:400-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",602.57,"|(G(!(p)),F(&(p,F(q))))",7,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf,G(!(p)),G(!(?1)),12.71,G(!(p)),3,TRUE
f:07-nw:100-ml:14-0.trace,tree-suf,G(p),?u1(p),9.67,G(p),2,TRUE
f:05-nw:025-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",2.29,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:050-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",3.12,"G(->(q,G(p)))",4,TRUE
f:07-nw:010-ml:06-0.trace,tree-bmc,G(p),G(?1),0.12,G(p),2,TRUE
f:09-nw:025-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",1.69,"G(->(q,G(p)))",4,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf-bmc,G(p),?u1(p),0.27,G(p),2,TRUE
f:01-nw:100-ml:14-0.trace,tree,G(!(p)),?u1(!(p)),5.79,G(!(p)),3,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",8.58,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:400-ml:14-0.trace,tree-bmc,F(p),?u1(p),14.23,F(p),2,TRUE
f:04-nw:025-ml:06-0.trace,tree-bmc,F(p),F(?1),0.34,F(p),2,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",47.23,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf-bmc,F(p),F(?1),0.10,F(p),2,TRUE
f:06-nw:010-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",1.15,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",17.08,"G(->(q,G(!(p))))",4,TRUE
f:01-nw:025-ml:14-0.trace,tree-bmc,G(!(p)),G(!(?1)),0.90,G(!(p)),3,TRUE
f:01-nw:400-ml:06-0.trace,tree-bmc,G(!(p)),?u1(!(p)),6.54,G(!(p)),3,TRUE
f:03-nw:010-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.56,"G(->(q,G(!(p))))",6,TRUE
f:05-nw:025-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",2.64,"|(G(p),F(&(p,F(q))))",7,TRUE
f:04-nw:100-ml:14-0.trace,tree-suf,F(p),?u1(?1),9.62,F(p),2,TRUE
f:06-nw:025-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",1.77,"G(&(p,->(!(q),p)))",7,TRUE
f:08-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",20.17,"->(F(q),U(p,q))",6,TRUE
f:06-nw:025-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",9.62,"G(&(p,->(!(q),p)))",7,TRUE
f:03-nw:025-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",15.92,"G(->(q,!(F(p))))",4,TRUE
f:01-nw:100-ml:06-0.trace,tree-suf,G(!(p)),?u1(!(?1)),1.98,G(!(p)),3,TRUE
f:04-nw:400-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),97.84,F(p),2,TRUE
f:05-nw:100-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",40.32,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:02-nw:400-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",76.77,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:100-ml:14-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",118.47,"G(->(q,!(F(p))))",4,TRUE
f:07-nw:400-ml:14-0.trace,tree-bmc,G(p),?u1(?1),125.93,G(p),2,TRUE
f:02-nw:400-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",35.21,"->(F(q),U(!(p),q))",7,TRUE
f:07-nw:025-ml:06-0.trace,tree,G(p),?u1(p),0.47,G(p),2,TRUE
f:05-nw:010-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",0.69,"U(p,F(&(p,F(q))))",7,TRUE
f:03-nw:010-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",1.67,"G(->(q,!(p)))",4,TRUE
